reference_id,name_or_id,original_smiles,canonical_smiles,parent_smiles,IC50_IKr,IC50_INa,IC50_ICaL,ic50_source,risk_label,risk_label_source,assay_context,reference,record_version
mol_b1ed011b9cfd486c,,CN1CCN(CC1)c1ccc(Nc2ncc3c(ccn(-c4c(Cl)cccc4Cl)c3=O)n2)cc1CO,CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(Cl)cccc5Cl)ccc4n3)cc2CO)CC1,CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(Cl)cccc5Cl)ccc4n3)cc2CO)CC1,200.0,,,IKr,,,,,
mol_b1fa9962c0734619,,N#Cc1cc(Oc2ccccc2)cc(c1)N1CCC2(CC1)CNCCO2,N#Cc1cc(Oc2ccccc2)cc(N2CCC3(CC2)CNCCO3)c1,N#Cc1cc(Oc2ccccc2)cc(N2CCC3(CC2)CNCCO3)c1,794.0,,,IKr,,,,,
mol_b2080bfbd404be69,,CCc1cccc(CC)c1Nc1cccc(NC)n1,CCc1cccc(CC)c1Nc1cccc(NC)n1,CCc1cccc(CC)c1Nc1cccc(NC)n1,7500.0,3800.0,,"IKr,INa",,,,,
mol_b20dc206f93c61d5,,CN1CCN(C(=O)c2ccc3cc(Oc4ccccn4)ccc3n2)CC1,CN1CCN(C(=O)c2ccc3cc(Oc4ccccn4)ccc3n2)CC1,CN1CCN(C(=O)c2ccc3cc(Oc4ccccn4)ccc3n2)CC1,16800.0,,,IKr,,,,,
mol_b218d9efedb3db9c,,Cn1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)n1,Cn1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)n1,Cn1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)n1,17000.0,,,IKr,,,,,
mol_b21db24f8ef96602,,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,,,1480.0,ICaL,,,,,
mol_b222e3c5fb1595be,,COc1c(Nc2ncc(Cl)c(Nc3ccccc3-n3cccn3)n2)ccc2CC(CCCc12)N1CCN(CCO)CC1,COc1c(Nc2ncc(Cl)c(Nc3ccccc3-n3cccn3)n2)ccc2c1CCCC(N1CCN(CCO)CC1)C2,COc1c(Nc2ncc(Cl)c(Nc3ccccc3-n3cccn3)n2)ccc2c1CCCC(N1CCN(CCO)CC1)C2,3700.0,,,IKr,,,,,
mol_b228abd8c21dcd0e,,CN1CCN(CC1)c1ccc2cc(ncc2c1)C(=O)Nc1cc(ccc1N)-c1ccco1,CN1CCN(c2ccc3cc(C(=O)Nc4cc(-c5ccco5)ccc4N)ncc3c2)CC1,CN1CCN(c2ccc3cc(C(=O)Nc4cc(-c5ccco5)ccc4N)ncc3c2)CC1,5200.0,,,IKr,,,,,
mol_b22e662a759b93b2,,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,,6400.0,,INa,,,,,
mol_b236992584fa4db6,,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cc(C2CC2)ccc1F,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cc(C2CC2)ccc1F,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cc(C2CC2)ccc1F,,9844.0,,INa,,,,,
mol_b241d4e9c8f127dd,,C[C@H]1CCN1c1nc2c(CCC2(F)F)c(n1)N1CC[C@H](CCC(O)=O)C1,C[C@H]1CCN1c1nc(N2CC[C@H](CCC(=O)O)C2)c2c(n1)C(F)(F)CC2,C[C@H]1CCN1c1nc(N2CC[C@H](CCC(=O)O)C2)c2c(n1)C(F)(F)CC2,,30000.0,,INa,,,,,
mol_b245fcd9c824f220,,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3cscn3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3cscn3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3cscn3)ccc12,,21000.0,,INa,,,,,
mol_b24d015d50e7f8c4,,C[C@H]1C=C(CCN1C)C1=Nc2cc(C)ccc2Nc2ccc(Cl)cc12,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(Cl)ccc1N2,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(Cl)ccc1N2,1100.0,,,IKr,,,,,
mol_b250be5dd638c2dd,,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,1700.0,,,IKr,,,,,
mol_b252aa80fa0aa7c0,,FC(F)(F)CCOc1ccc(cn1)C(=O)N[C@@H]1COc2cccc(-c3cncnc3)c2C1,O=C(N[C@@H]1COc2cccc(-c3cncnc3)c2C1)c1ccc(OCCC(F)(F)F)nc1,O=C(N[C@@H]1COc2cccc(-c3cncnc3)c2C1)c1ccc(OCCC(F)(F)F)nc1,6309.57,3981.07,,IKr,,,,,
mol_b252aaf1d20d427d,,CN1CCC(CC1)N(Cc1ccc(F)cn1)C(=O)NCc1ccc2OCCc2c1,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CCO3)CC1,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CCO3)CC1,10400.0,,,IKr,,,,,
mol_b253f319b4fc1536,,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1cccc(F)c1,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1cccc(F)c1,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1cccc(F)c1,,4746.0,,INa,,,,,
mol_b25a2ec660865ade,,Cc1[nH]c2ccccc2c1CCN1Cc2ccc(/C=C/C(=O)NO)cc2C1,Cc1[nH]c2ccccc2c1CCN1Cc2ccc(/C=C/C(=O)NO)cc2C1,Cc1[nH]c2ccccc2c1CCN1Cc2ccc(/C=C/C(=O)NO)cc2C1,4800.0,,,IKr,,,,,
mol_b268ecfd03fda3c3,,CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)-c1ccc(cc1)C(F)(F)F,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)cc3)n2)cc1,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)cc3)n2)cc1,3700.0,,,IKr,,,,,
mol_b26c30c13b2e704d,,COc1ncc-2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1ccnc3ccc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1ccnc3ccc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1ccnc3ccc-2cc13,30000.0,,,IKr,,,,,
mol_b26d84e3d25c64ea,,O=S(=O)(Nc1cscn1)c1c(F)cc(NCc2ccccc2CCN2CC(F)C2)cc1F,O=S(=O)(Nc1cscn1)c1c(F)cc(NCc2ccccc2CCN2CC(F)C2)cc1F,O=S(=O)(Nc1cscn1)c1c(F)cc(NCc2ccccc2CCN2CC(F)C2)cc1F,,17906.0,,INa,,,,,
mol_b279c4d8476d6c5c,,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H](c2cc(F)ccc2F)C(F)F)cc1F,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H](c2cc(F)ccc2F)C(F)F)cc1F,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H](c2cc(F)ccc2F)C(F)F)cc1F,,21221.0,,INa,,,,,
mol_b27bd898a0718acf,,O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,320.0,,,IKr,,,,,
mol_b27e6d85fded9dce,,CC(C)[C@@]1(CC[C@H](C1)N1CCC(CC1)c1cccc(O)c1)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(O)c3)CC2)C1,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(O)c3)CC2)C1,67.0,,,IKr,,,,,
mol_b28075125a6e3264,,C[C@@H]1C[C@H](N)C[C@@H](C1)c1ccncc1NC(=O)c1ccc(F)c(n1)-c1c(F)cccc1F,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,12000.0,,,IKr,,,,,
mol_b282ba6c062c66f0,,C[C@H](Oc1ccc(cc1C(=O)N1Cc2cn(nc2C1)C1CCCC1)S(C)(=O)=O)C(F)(F)F,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(C3CCCC3)nc2C1)C(F)(F)F,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(C3CCCC3)nc2C1)C(F)(F)F,10000.0,,,IKr,,,,,
mol_b284bb57901bc151,,Fc1ccc(Cn2c(NC3CCN(CCc4ccc(cc4)C(=O)N4CCNCC4)CC3)nc3ccccc23)cc1,O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CCNCC1,O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CCNCC1,8610.0,,,IKr,,,,,
mol_b286cea337370f99,,CCC[C@@H]1C[C@@H](CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(cc23)C(F)(F)F)C1=O)N(C)C(C)C,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,1800.0,,,IKr,,,,,
mol_b2883fa51a9e987c,,[NH3+][C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccncn1,[NH3+][C@H]1CN(c2ccncn2)CC[C@@H]1c1cc(F)c(F)cc1F,[NH3+][C@H]1CN(c2ccncn2)CC[C@@H]1c1cc(F)c(F)cc1F,26100.0,,,IKr,,,,,
mol_b28ce8290016aa83,,COCCOc1cc(NC(=O)N2CCCc3cc(CN(CCN(C)C)C(C)=O)c(C=O)nc23)ncc1C#N,COCCOc1cc(NC(=O)N2CCCc3cc(CN(CCN(C)C)C(C)=O)c(C=O)nc32)ncc1C#N,COCCOc1cc(NC(=O)N2CCCc3cc(CN(CCN(C)C)C(C)=O)c(C=O)nc32)ncc1C#N,11000.0,,,IKr,,,,,
mol_b28d45dd071804ab,,CC(C)Oc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,CC(C)Oc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,CC(C)Oc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,28000.0,,,IKr,,,,,
mol_b290251d55a613cb,,C[C@@H]1CCCN1CCc1ccc2ncccc2c1,C[C@@H]1CCCN1CCc1ccc2ncccc2c1,C[C@@H]1CCCN1CCc1ccc2ncccc2c1,40000.0,,,IKr,,,,,
mol_b2978ae1f5744078,,Cn1ccc(C(=O)N2C[C@@H]3CCc4cc(F)ccc4[C@@H]3N2Cc2cccc(-c3ncccn3)c2)n1,Cn1ccc(C(=O)N2C[C@@H]3CCc4cc(F)ccc4[C@@H]3N2Cc2cccc(-c3ncccn3)c2)n1,Cn1ccc(C(=O)N2C[C@@H]3CCc4cc(F)ccc4[C@@H]3N2Cc2cccc(-c3ncccn3)c2)n1,4300.0,,,IKr,,,,,
mol_b297f3c441143e90,,NC(=O)c1cc(C2CC2)c(CN2CC(C2)Oc2cc(Cl)cc(Cl)c2)cc1F,NC(=O)c1cc(C2CC2)c(CN2CC(Oc3cc(Cl)cc(Cl)c3)C2)cc1F,NC(=O)c1cc(C2CC2)c(CN2CC(Oc3cc(Cl)cc(Cl)c3)C2)cc1F,,15.0,,INa,,,,,
mol_b298e10cba37d59b,,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC11CCN(C)CC1)c1ncc([nH]1)-c1cc2ccncc2nc1OC,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccncc3nc2OC)[nH]1,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccncc3nc2OC)[nH]1,26000.0,,,IKr,,,,,
mol_b299afb2ddd58009,,CN1C[C@@H]2CCC[C@@]2(C1)c1ccc(Cl)c(Cl)c1,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,5640.0,,,IKr,,,,,
mol_b29cc5db48f72595,,CN(CC=Cc1ccc(Br)cc1)Cc1ccc2CCCOc2c1,CN(CC=Cc1ccc(Br)cc1)Cc1ccc2c(c1)OCCC2,CN(CC=Cc1ccc(Br)cc1)Cc1ccc2c(c1)OCCC2,1900.0,,,IKr,,,,,
mol_b2a42dc690c1b09a,,O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,31622.78,,,IKr,,,,,
mol_b2a43f156e605c78,,Cc1ncc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,Cc1ncc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,Cc1ncc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,7700.0,,,IKr,,,,,
mol_b2a4e9b8d38cf277,,COC(=O)N(C)c1c(N)nc(nc1N)-n1nc(Cc2c(F)ccc(F)c2F)c2ccccc12,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3c(F)ccc(F)c3F)c3ccccc32)nc1N,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3c(F)ccc(F)c3F)c3ccccc32)nc1N,30000.0,,,IKr,,,,,
mol_b2a5b043a6ebed95,,C[C@@H]1[C@@H](C)[C@@H]2CNC[C@@]23C(=O)O[C@H](C)[C@H]3[C@H]1/C=C/c1ccc(-c2ccccc2C#N)cn1,C[C@@H]1[C@@H](C)[C@@H]2CNC[C@@]23C(=O)O[C@H](C)[C@H]3[C@H]1/C=C/c1ccc(-c2ccccc2C#N)cn1,C[C@@H]1[C@@H](C)[C@@H]2CNC[C@@]23C(=O)O[C@H](C)[C@H]3[C@H]1/C=C/c1ccc(-c2ccccc2C#N)cn1,1300.0,,,IKr,,,,,
mol_b2a835ec4f271ba8,,COc1ccccc1-c1ccnc2cc(ccc12)S(=O)(=O)Nc1ncns1,COc1ccccc1-c1ccnc2cc(S(=O)(=O)Nc3ncns3)ccc12,COc1ccccc1-c1ccnc2cc(S(=O)(=O)Nc3ncns3)ccc12,,30000.0,,INa,,,,,
mol_b2ab455df47e7c88,,COc1ccc(CN2CCC(CC2)NC(=O)c2cc(=O)c3ccc(F)cc3o2)cc1F,COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,4154.25,,,IKr,,,,,
mol_b2b26fd7d5dc6727,,FC(F)(F)c1ccccc1CN([C@H]1CCNC1)C(=O)C1CCC1,O=C(C1CCC1)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,O=C(C1CCC1)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,7460.0,,,IKr,,,,,
mol_b2b349055982cd6a,,CCCCc1cc(OC2CCN(CCCS(=O)(=O)NC(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,CCCCc1cc(OC2CCN(CCCS(=O)(=O)NC(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,CCCCc1cc(OC2CCN(CCCS(=O)(=O)NC(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,281.84,,,IKr,,,,,
mol_b2b3e4177229af04,,OCCNC(=O)[C@H]1CC[C@@H](CC1)c1nc(c[nH]1)-c1cccc(c1)C(F)(F)F,O=C(NCCO)[C@H]1CC[C@H](c2nc(-c3cccc(C(F)(F)F)c3)c[nH]2)CC1,O=C(NCCO)[C@H]1CC[C@H](c2nc(-c3cccc(C(F)(F)F)c3)c[nH]2)CC1,501.19,,,IKr,,,,,
mol_b2b98b2fed337b48,,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,195000.0,,,IKr,,,,,
mol_b2bb49092b921075,,COc1ccc2ncc(F)c(CC(NS(C)(=O)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,COc1ccc2ncc(F)c(CC(NS(C)(=O)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,COc1ccc2ncc(F)c(CC(NS(C)(=O)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3300.0,,,IKr,,,,,
mol_b2bc448d08a897b9,,CCOc1cc(CN2CCC(CC2)Nc2nc3cc(ccc3o2)S(=O)(=O)CC)ccc1OC,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,180.0,,,IKr,,,,,
mol_b2c5e894799f1b36,,N[C@@H]1CCC=C([C@H]1CNc1cc(F)c(cc1Cl)S(=O)(=O)Nc1cscn1)c1ccc(F)cc1,N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,4600.0,4020.0,,"IKr,INa",,,,,
mol_b2cb64d6b0a1792a,,CCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)S(=O)(=O)CCO,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)S(=O)(=O)CCO,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)S(=O)(=O)CCO,6900.0,,,IKr,,,,,
mol_b2cc0abcd17123b5,,CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,1000.0,,,IKr,,,,,
mol_b2cfe57223b636f2,,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,4700.0,,,IKr,,,,,
mol_b2d24706fd925bd5,,COc1cc(ccc1F)-c1ccc(c(OC)c1)-c1nccc2cc(ccc12)S(=O)(=O)Nc1ccncn1,COc1cc(-c2ccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c(OC)c2)ccc1F,COc1cc(-c2ccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c(OC)c2)ccc1F,,30000.0,,INa,,,,,
mol_b2d58fc8ac98f3ab,,COc1ccccc1-c1ncc(F)c2cc(ccc12)S(=O)(=O)Nc1ncns1,COc1ccccc1-c1ncc(F)c2cc(S(=O)(=O)Nc3ncns3)ccc12,COc1ccccc1-c1ncc(F)c2cc(S(=O)(=O)Nc3ncns3)ccc12,,30000.0,,INa,,,,,
mol_b2e47b289b1a30c3,,Cn1c(SCCCN2CC3CCN(C3C2)c2c(F)cc(F)cc2F)nnc1-c1cnccn1,Cn1c(SCCCN2CC3CCN(c4c(F)cc(F)cc4F)C3C2)nnc1-c1cnccn1,Cn1c(SCCCN2CC3CCN(c4c(F)cc(F)cc4F)C3C2)nnc1-c1cnccn1,501.0,,,IKr,,,,,
mol_b2e678b1eceb1504,,COc1cc2nccc(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2nc1C#N,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,2.0,,,IKr,,,,,
mol_b2ebac26a9278fe5,,CC(=O)N1CCN(CC1)[C@H]1C[C@H](C1)n1cc(-c2cccc(OCC34CCC(CC3)O4)c2)c2c(N)ncnc12,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1,15000.0,,,IKr,,,,,
mol_b2ec1f7b371d3aeb,,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,186.0,,,IKr,,,,,
mol_b2ec21bc062ef92e,,Clc1cc(Cl)cc(CCC(=O)N2C[C@H]3[C@H](CNC(=O)c4ccc5[nH]c(=O)oc5c4)[C@H]3C2)c1,O=C(NC[C@@H]1[C@H]2CN(C(=O)CCc3cc(Cl)cc(Cl)c3)C[C@@H]12)c1ccc2[nH]c(=O)oc2c1,O=C(NC[C@@H]1[C@H]2CN(C(=O)CCc3cc(Cl)cc(Cl)c3)C[C@@H]12)c1ccc2[nH]c(=O)oc2c1,8100.0,,,IKr,,,,,
mol_b2ee20c4b0a130cb,,Fc1ccc(CC(c2cccnc2)c2cccnc2)c(-c2cccc(C(F)(F)F)c2)c1,Fc1ccc(CC(c2cccnc2)c2cccnc2)c(-c2cccc(C(F)(F)F)c2)c1,Fc1ccc(CC(c2cccnc2)c2cccnc2)c(-c2cccc(C(F)(F)F)c2)c1,2230.0,,,IKr,,,,,
mol_b2f2ac660abf09ec,,NC1CCN(C1)C(=O)c1ccc(cc1)-c1cnc(N)c(n1)-c1ccc(cc1)C(F)(F)F,Nc1ncc(-c2ccc(C(=O)N3CCC(N)C3)cc2)nc1-c1ccc(C(F)(F)F)cc1,Nc1ncc(-c2ccc(C(=O)N3CCC(N)C3)cc2)nc1-c1ccc(C(F)(F)F)cc1,10000.0,,,IKr,,,,,
mol_b2f8e942a328fec1,,N#Cc1ccc(N2CCC(Nc3cc(Nc4cnccn4)ncc3C(N)=O)CC2)nc1,N#Cc1ccc(N2CCC(Nc3cc(Nc4cnccn4)ncc3C(N)=O)CC2)nc1,N#Cc1ccc(N2CCC(Nc3cc(Nc4cnccn4)ncc3C(N)=O)CC2)nc1,7700.0,,,IKr,,,,,
mol_b2ff72d621062db5,,C[C@H](COc1ccc(C2=NNC(=O)C3CC23)cc1)CN1CCC[C@H]1C,C[C@H](COc1ccc(C2=NNC(=O)C3CC23)cc1)CN1CCC[C@H]1C,C[C@H](COc1ccc(C2=NNC(=O)C3CC23)cc1)CN1CCC[C@H]1C,8000.0,,,IKr,,,,,
mol_b303f0c03f54fb3a,,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,9332.54,,,IKr,,,,,
mol_b30435c74c00fca9,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cc(C)cc(C)c3)CC1)c1cccn1-2,COc1ccc2c(c1)NC1(CCN(C(=O)c3cc(C)cc(C)c3)CC1)c1cccn1-2,COc1ccc2c(c1)NC1(CCN(C(=O)c3cc(C)cc(C)c3)CC1)c1cccn1-2,,8092.0,,INa,,,,,
mol_b30a75ce2a896045,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)F,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)F,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)F,9600.0,,,IKr,,,,,
mol_b30fb0dfd629cbc8,,C(CN1CCCCC1)Oc1ccc(Oc2nc3ccccc3o2)cc1,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,1000.0,,,IKr,,,,,
